latitude,longitude,area_in_meters,confidence
-33.39726499,-70.57818078,314.3799,0.9086
-33.41154766,-70.55414858,42.1099,0.7449
-33.41404513,-70.55601502,176.5385,0.8495
-33.41253276,-70.56421179,13.8981,0.6549
-33.40210747,-70.57461883,43.2158,0.7671
-33.39042133,-70.56528826,17.6019,0.7042
-33.40588052,-70.57012423,281.845,0.892
-33.39912985,-70.55314163,312.5833,0.7645
-33.40159717,-70.55867174,37.9088,0.663
-33.39877906,-70.58687533,668.9999,0.9445
-33.4053403,-70.55187685,11.173,0.6686
-33.39276131,-70.57968785,46.536,0.8033
-33.39191489,-70.58713396,296.0445,0.9229
-33.4013478,-70.58886396,31.9332,0.7426
-33.3910173,-70.56087723,11.3876,0.7377
-33.39032445,-70.5779158,19.4878,0.6902
-33.40319827,-70.56168568,412.3173,0.7428
-33.41663353,-70.56134212,44.2429,0.7889
-33.40232683,-70.56331391,85.2633,0.8834
-33.41292974,-70.55330465,8.2783,0.7273
-33.41481697,-70.56998814,17.5312,0.7558
-33.41592007,-70.59493844,29.6916,0.7749
-33.41457534,-70.5519422,18.1303,0.8095
-33.3908375,-70.5885261,162.3602,0.8151
-33.39756641,-70.55998796,12.5785,0.7185
-33.40003906,-70.58352843,134.2589,0.85
-33.40751193,-70.58644463,18.6153,0.6694
-33.41411555,-70.57420203,203.8157,0.7258
-33.40053671,-70.55192491,11.8215,0.7307
-33.39505679,-70.55698254,24.9035,0.6583
-33.39229454,-70.56093074,130.8212,0.7568
-33.39181522,-70.55942883,89.116,0.8968
-33.41022187,-70.55948749,73.6526,0.8942
-33.39110635,-70.56285481,29.5524,0.7056
-33.39903164,-70.58994372,49.2773,0.6985
-33.41048956,-70.57215771,58.5384,0.8116
-33.39342417,-70.58166809,93.7761,0.8476
-33.39548462,-70.58643959,91.3262,0.8158
-33.41322594,-70.56803548,7.4222,0.6747
-33.39633755,-70.5792745,218.9929,0.8246
-33.4007826,-70.58642511,121.7715,0.8819
-33.40452637,-70.56670372,44.0107,0.7672
-33.39146872,-70.55826953,96.2647,0.8956
-33.41507124,-70.59671452,889.3577,0.8761
-33.41630502,-70.57522788,107.582,0.8775
-33.40984222,-70.55662902,186.0553,0.8662
-33.39509292,-70.56839241,196.272,0.8085
-33.40946428,-70.55593504,87.2898,0.8375
-33.39980714,-70.55254139,68.937,0.8333
-33.41319722,-70.57353327,43.5058,0.8299
-33.41538532,-70.58015922,34.9419,0.7185
-33.41540455,-70.55680431,241.4634,0.8447
-33.39272702,-70.59456125,1151.8328,0.8373
-33.4042848,-70.55986706,39.9995,0.7282
-33.41483443,-70.57490284,12.369,0.7555
-33.40891042,-70.5756224,39.82,0.7483
-33.41052823,-70.56169546,170.6911,0.8444
-33.39612158,-70.58372247,105.1435,0.7293
-33.39667447,-70.57427001,18.483,0.6662
-33.39042162,-70.55599134,120.03,0.8712
-33.39012805,-70.58618362,168.3371,0.7264
-33.41183287,-70.55428552,14.8677,0.7382
-33.39902414,-70.56391624,169.765,0.8299
-33.3914237,-70.58946905,77.1843,0.8294
-33.4161464,-70.56546796,69.2376,0.8099
-33.4047419,-70.55479312,12.2826,0.6612
-33.41980084,-70.56608713,20.0717,0.7633
-33.41152072,-70.59462563,63.0777,0.7894
-33.41375337,-70.55361951,186.6167,0.8154
-33.39060504,-70.58513876,405.0335,0.7884
-33.39582734,-70.59231161,180.4277,0.7359
-33.41522169,-70.58638608,163.721,0.8745
-33.41366123,-70.55660534,121.326,0.8672
-33.41242862,-70.56840091,422.197,0.8796
-33.39947503,-70.55662387,140.6999,0.8337
-33.39576376,-70.59816427,30.3954,0.726
-33.41675451,-70.55094808,12.1458,0.6507
-33.39820534,-70.55438043,165.8426,0.8588
-33.39194289,-70.59197245,185.0298,0.7528
-33.39337235,-70.56989959,207.2819,0.7999
-33.40918859,-70.55737131,214.6868,0.8546
-33.40312642,-70.55160009,11.0428,0.666
-33.3974285,-70.5963476,37.2369,0.7113
-33.40183599,-70.59357685,317.5509,0.9432
-33.40708207,-70.55354845,107.5874,0.8107
-33.39575416,-70.58214229,78.8606,0.7276
-33.4195885,-70.56032257,18.6887,0.7797
-33.39071898,-70.57403933,80.9442,0.7778
-33.41130937,-70.55895368,28.3139,0.7084
-33.41071069,-70.55792889,33.5264,0.7849
-33.39252512,-70.58510084,70.2603,0.6972
-33.41017307,-70.55762577,14.6256,0.6746
-33.39631658,-70.55941596,196.3648,0.8317
-33.40500173,-70.5916539,26.0695,0.7757
-33.40380573,-70.55981821,8.431,0.6973
-33.41603499,-70.57528407,12.6946,0.6895
-33.39593194,-70.57239348,306.1181,0.8708
-33.41625157,-70.57275825,183.7478,0.8655
-33.40911794,-70.58778562,447.1323,0.9507
-33.39835579,-70.57387679,217.6032,0.8119
-33.40263501,-70.5954687,138.8779,0.8566
-33.39136071,-70.58679311,158.2611,0.8684
-33.39363409,-70.55249318,19.3546,0.6978
-33.40318348,-70.56022512,13.3846,0.695
-33.40947658,-70.5774428,372.7447,0.7609
-33.39528797,-70.57033998,14.0601,0.6911
-33.39222348,-70.55910088,19.6936,0.6803
-33.41585434,-70.57351783,19.3263,0.7909
-33.39081159,-70.55229557,281.8449,0.7741
-33.40370989,-70.55995516,92.4632,0.8615
-33.39629096,-70.57425412,10.7286,0.6855
-33.41155929,-70.58938595,215.2314,0.838
-33.39090588,-70.56234359,15.3547,0.7153
-33.3978509,-70.5816694,153.843,0.8759
-33.40312078,-70.56469004,16.1875,0.6934
-33.39199458,-70.59038799,220.1127,0.7981
-33.41389602,-70.57340603,38.4734,0.674
-33.41092203,-70.56177013,11.3826,0.6665
-33.39702181,-70.55859345,145.1686,0.8334
-33.39173638,-70.55031666,179.4114,0.8714
-33.39844768,-70.56151838,9.8294,0.675
-33.39313802,-70.59062355,122.8591,0.8736
-33.41984666,-70.56767713,81.4207,0.886
-33.39042301,-70.58558789,150.7659,0.8477
-33.39735463,-70.5807861,25.8419,0.802
-33.41570733,-70.56564128,61.35,0.7619
-33.39640729,-70.55499331,9.3033,0.6979
-33.395529,-70.57543787,499.079,0.744
-33.39320152,-70.55389536,189.7866,0.8173
-33.39489718,-70.57979269,197.1964,0.7976
-33.41342578,-70.55932005,48.9819,0.75
-33.39757807,-70.55686901,78.7388,0.7869
-33.41934295,-70.55917438,20.2563,0.659
-33.40835506,-70.57526019,185.3628,0.8204
-33.39154922,-70.55829646,18.9529,0.7431
-33.40263261,-70.55173004,177.2881,0.8635
-33.39526332,-70.56953596,30.6259,0.6973
-33.40103475,-70.58892904,222.1171,0.8228
-33.40620251,-70.55937533,146.4641,0.8617
-33.40383122,-70.55386045,14.4888,0.6853
-33.41038463,-70.55584115,137.4517,0.8866
-33.41366176,-70.59711118,9.0061,0.7083
-33.41287267,-70.55897602,52.5903,0.7236
-33.41929795,-70.56128022,92.4163,0.8037
-33.40998717,-70.5640414,21.8031,0.7616
-33.40164058,-70.55001971,105.6863,0.818
-33.39129041,-70.5964506,20.5293,0.7698
-33.39515269,-70.58490044,16.8624,0.6822
-33.400767,-70.58998053,106.5174,0.8848
-33.40011426,-70.58984649,29.2009,0.7946
-33.39129802,-70.55050134,182.0355,0.8623
-33.4141181,-70.56645528,19.0504,0.6525
-33.41364828,-70.59749479,415.6252,0.8101
-33.39696454,-70.55953086,13.8928,0.7191
-33.40888047,-70.5511608,217.4294,0.823
-33.41522651,-70.55243978,137.9906,0.8817
-33.41154624,-70.58139752,32.0353,0.7435
-33.41653966,-70.57641132,185.9828,0.7182
-33.39008789,-70.56559314,55.2937,0.6882
-33.41696628,-70.55865405,746.3046,0.9153
-33.39235271,-70.58935511,97.4157,0.8752
-33.41539352,-70.57185653,13.0304,0.6571
-33.39491823,-70.58076136,21.6694,0.7462
-33.41524643,-70.56207993,17.9659,0.68
-33.41639373,-70.57762521,18.9328,0.6928
-33.41279381,-70.5691951,62.4722,0.8743
-33.39066719,-70.55223764,41.2731,0.7884
-33.40393059,-70.57292106,1085.5769,0.8997
-33.41244955,-70.5861246,376.4814,0.8209
-33.39482477,-70.59480696,74.5116,0.6544
-33.40369911,-70.57189631,315.1789,0.8758
-33.41116059,-70.56450634,303.1852,0.8535
-33.39799109,-70.55405894,198.3115,0.8548
-33.41304957,-70.55042286,11.9175,0.6649
-33.39307239,-70.55943304,46.6885,0.67
-33.39599875,-70.5982347,94.0401,0.6619
-33.39084234,-70.5749366,9.9794,0.6561
-33.41303716,-70.56921336,227.3919,0.8681
-33.39216882,-70.58627149,224.5822,0.8425
-33.41952531,-70.55706009,118.3931,0.8129
-33.39175527,-70.59180524,65.4695,0.8673
-33.41566587,-70.55147651,99.9339,0.8599
-33.40821042,-70.5703664,106.6738,0.7838
-33.40180431,-70.55683141,19.4275,0.7119
-33.39798538,-70.5822319,144.8817,0.9258
-33.39923242,-70.56209291,84.6612,0.8282
-33.39050598,-70.58860786,93.2534,0.6682
-33.3901992,-70.56825383,190.9194,0.7416
-33.39887788,-70.5753977,14.2731,0.7111
-33.41391322,-70.55286097,110.2393,0.875
-33.41359259,-70.57291033,154.9508,0.835
-33.39193004,-70.57749944,87.3766,0.8134
-33.40272826,-70.55803748,115.3949,0.8332
-33.3945839,-70.56528638,14.3846,0.6846
-33.39744392,-70.57315264,10.2511,0.6622
-33.39336562,-70.58723539,13.7202,0.6861
-33.39050285,-70.55765438,39.0587,0.7625
-33.39304347,-70.55074904,131.9849,0.8389
-33.39069253,-70.58953131,53.6122,0.7472
-33.39224557,-70.56758688,121.0626,0.8196
-33.40447816,-70.5908046,65.3676,0.6653
-33.41021703,-70.56463125,32.308,0.7842
-33.41158154,-70.56666982,142.6189,0.7351
-33.41951818,-70.56050655,115.7725,0.841
-33.39740382,-70.57519281,127.2661,0.84
-33.39103189,-70.58806787,51.6915,0.7672
-33.41529851,-70.55596225,97.2571,0.7502
-33.40985647,-70.56056365,66.4306,0.7493
-33.39598087,-70.57545545,857.3685,0.8389
-33.41508947,-70.57111361,71.1422,0.7485
-33.39992572,-70.58846001,121.6981,0.7726
-33.41320112,-70.59348429,300.0084,0.7
-33.4100765,-70.55473675,16.3026,0.7149
-33.40216691,-70.59944254,160.1851,0.9198
-33.40270073,-70.55741694,120.0988,0.8799
-33.40002161,-70.55004876,143.8103,0.8173
-33.41651344,-70.56986801,270.0518,0.7512
-33.40384791,-70.5925652,915.4585,0.8963
-33.4024127,-70.55350531,74.3139,0.7752
-33.40354033,-70.59750196,78.4635,0.6879
-33.41176655,-70.57123664,94.0794,0.8641
-33.41922112,-70.59256269,286.6047,0.8401
-33.41760382,-70.58499305,241.6231,0.8478
-33.39973585,-70.5984552,152.8386,0.7415
-33.41366662,-70.5632167,192.0328,0.8601
-33.41782062,-70.55763116,206.2843,0.8293
-33.39208188,-70.55684244,30.7053,0.6629
-33.40015231,-70.58469883,181.2708,0.835
-33.41412556,-70.57322627,218.4187,0.8885
-33.41061074,-70.55615065,123.7094,0.8979
-33.39638966,-70.57255061,397.5554,0.9274
-33.40243264,-70.59406576,63.8804,0.6951
-33.3940989,-70.5578293,91.1738,0.8318
-33.41143084,-70.56799324,13.6042,0.6985
-33.41449261,-70.5867638,196.8489,0.9237
-33.39203493,-70.56097829,9.8841,0.7146
-33.39513972,-70.59389431,33.6648,0.7096
-33.40476594,-70.55100731,14.0592,0.6554
-33.41469166,-70.5718587,25.2563,0.7695
-33.40392816,-70.5970247,166.6557,0.7883
-33.40319063,-70.55715875,271.2899,0.6934
-33.39482449,-70.55167938,22.5966,0.7045
-33.39085452,-70.57076772,35.3751,0.7221
-33.41294784,-70.56638942,108.2961,0.757
-33.40024647,-70.55794397,107.8862,0.8487
-33.39740681,-70.55737565,25.2912,0.7836
-33.408704,-70.55727763,149.9931,0.806
-33.4129395,-70.5544568,150.9522,0.7551
-33.41295705,-70.59511361,35.3173,0.7507
-33.39374513,-70.58512493,65.049,0.6544
-33.41154548,-70.55475787,29.4489,0.7733
-33.40961576,-70.56165961,27.7754,0.6671
-33.41689142,-70.5522774,9.1285,0.7063
-33.41010326,-70.56218735,159.8604,0.8215
-33.39547635,-70.5810523,138.269,0.8179
-33.40274479,-70.56423998,202.9977,0.9193
-33.40980101,-70.55971693,142.463,0.8484
-33.41872406,-70.57848049,24.4512,0.7032
-33.39620787,-70.56250099,71.026,0.7691
-33.41081315,-70.5729148,85.2357,0.6984
-33.41470431,-70.59488797,484.1631,0.8947
-33.41602906,-70.57834953,13.5421,0.7413
-33.41767119,-70.5808219,89.4458,0.8324
-33.39635063,-70.55689531,22.6112,0.7975
-33.39042321,-70.5558462,24.5025,0.6744
-33.4032254,-70.58125827,96.7991,0.7586
-33.39122917,-70.55587044,106.6633,0.8705
-33.40966796,-70.55466107,226.1767,0.8044
-33.41730366,-70.56180968,1470.9076,0.8346
-33.39687104,-70.55720031,10.0561,0.7647
-33.40352946,-70.57938573,1315.2153,0.9536
-33.39566612,-70.59887029,46.5357,0.7129
-33.41877417,-70.57906735,54.6581,0.716
-33.41957746,-70.58278551,54.2421,0.7513
-33.41377997,-70.57048326,204.8291,0.8302
-33.39476581,-70.59868145,573.1255,0.8625
-33.40986972,-70.55380579,101.3677,0.8481
-33.3902482,-70.5507772,55.744,0.7716
-33.41358958,-70.59418996,407.8054,0.8964
-33.39242814,-70.55913418,104.2625,0.8179
-33.39393791,-70.58083767,118.1354,0.848
-33.40941273,-70.55961899,11.5343,0.7062
-33.39680321,-70.59365109,16.6046,0.7416
-33.41571956,-70.55668749,93.3948,0.8571
-33.40293994,-70.56429246,85.6354,0.8603
-33.41162394,-70.59681207,178.107,0.8414
-33.41580868,-70.56431171,199.0402,0.7801
-33.39863977,-70.55045668,135.387,0.7415
-33.39718011,-70.59795719,121.4304,0.8971
-33.40930869,-70.55647415,9.4259,0.695
-33.40337241,-70.55917424,302.2497,0.7515
-33.4016542,-70.5654161,42.6897,0.6988
-33.39518724,-70.57016795,192.7689,0.8677
-33.41315091,-70.56401053,102.0532,0.8244
-33.3918415,-70.56165869,11.801,0.6836
-33.40151967,-70.59195851,339.4014,0.8581
-33.39398973,-70.59439607,44.3946,0.7198
-33.39042965,-70.56065507,112.7947,0.8744
-33.39871011,-70.55040472,87.9683,0.835
-33.41422047,-70.58656487,153.2758,0.8804
-33.41061571,-70.56102633,15.4258,0.6822
-33.41491007,-70.59323793,360.1677,0.8776
-33.41129107,-70.59744666,26.0317,0.6526
-33.41554739,-70.56249237,93.5578,0.9
-33.416986,-70.59609496,353.6774,0.7043
-33.3901999,-70.56198929,35.9561,0.7935
-33.40474825,-70.56693727,40.6591,0.7649
-33.39282894,-70.5529389,17.0296,0.6817
-33.3992388,-70.55009201,21.643,0.6835
-33.39722481,-70.5783996,96.3059,0.868
-33.41323667,-70.56082747,263.8481,0.8875
-33.40055174,-70.57403137,31.6594,0.6617
-33.41166334,-70.55741529,12.7595,0.7369
-33.40563699,-70.59662578,444.0871,0.8588
-33.40064837,-70.56532903,17.5452,0.7464
-33.41395328,-70.56869774,15.5279,0.7349
-33.39421628,-70.57771262,439.5499,0.9097
-33.39061073,-70.5542913,10.051,0.6769
-33.40076853,-70.55768661,13.6891,0.8026
-33.39751694,-70.55335807,168.0146,0.8423
-33.39753335,-70.58960415,64.017,0.6562
-33.41499622,-70.57293045,151.0112,0.8445
-33.39383198,-70.56333971,20.4325,0.6998
-33.40078114,-70.59040358,25.5368,0.7484
-33.41104443,-70.565314,139.5741,0.9114
-33.39740955,-70.57485796,82.8773,0.6635
-33.39956958,-70.5506768,121.8172,0.8885
-33.39765175,-70.5600034,26.1152,0.7535
-33.40022275,-70.58875391,169.2529,0.7163
-33.41076923,-70.55549748,100.1974,0.8193
-33.41290361,-70.56238691,22.0643,0.6656
-33.39011546,-70.55225232,16.2545,0.7865
-33.40124213,-70.55643893,14.9349,0.6833
-33.40378327,-70.55285405,93.5254,0.8865
-33.40866664,-70.57566851,39.8172,0.7514
-33.41049078,-70.59855971,26.022,0.8209
-33.40313826,-70.55950297,93.0094,0.9005
-33.40320574,-70.55830248,47.4872,0.8053
-33.4102721,-70.56484612,165.4319,0.8586
-33.40069542,-70.59970299,67.8149,0.7394
-33.41063382,-70.55215756,82.5829,0.7838
-33.39281665,-70.58353965,14.1337,0.7021
-33.40293823,-70.55186144,143.9117,0.8047
-33.39515752,-70.56600779,35.266,0.7958
-33.41466721,-70.55025861,19.4337,0.6761
-33.41476782,-70.56882501,76.5205,0.8367
-33.40907149,-70.57609399,30.3695,0.735
-33.41465944,-70.56723212,297.8057,0.8576
-33.39773747,-70.579746,130.8968,0.8672
-33.39433861,-70.58049306,169.7354,0.8136
-33.39910371,-70.55876007,20.4239,0.6872
-33.41284058,-70.59711588,275.5979,0.7988
-33.41327079,-70.5892532,20.5964,0.6567
-33.41579125,-70.55027822,8.5926,0.6569
-33.40953268,-70.55119496,111.2544,0.8302
-33.39665154,-70.57350529,18.6209,0.7398
-33.39096759,-70.5584524,16.2994,0.7253
-33.391895,-70.59055365,53.6437,0.779
-33.40213511,-70.5649284,11.3215,0.6847
-33.41159682,-70.56398046,107.9467,0.8182
-33.39231836,-70.56715559,19.5527,0.7763
-33.41217275,-70.5501169,19.4777,0.7269
-33.39200922,-70.57998104,9.006,0.6738
-33.39078097,-70.5752046,200.2167,0.862
-33.41824184,-70.57720971,16.2153,0.6797
-33.41340267,-70.5631363,38.1451,0.7425
-33.41023633,-70.56262148,22.5453,0.7046
-33.39185309,-70.5516773,120.0253,0.8304
-33.40965039,-70.56231038,110.6305,0.7779
-33.4171135,-70.55802126,537.389,0.8682
-33.41253884,-70.56898413,103.6399,0.875
-33.39082215,-70.55993767,20.6442,0.6811
-33.40791372,-70.56058257,743.8697,0.8937
-33.41042528,-70.56110161,118.5067,0.9147
-33.40055393,-70.59342312,1045.5878,0.8496
-33.40593096,-70.55612185,159.1889,0.868
-33.40218996,-70.56319622,85.1749,0.8552
-33.39968277,-70.59686195,26.214,0.7954
-33.39563085,-70.55607011,273.0724,0.8684
-33.39234491,-70.56684858,12.9952,0.8034
-33.39035399,-70.56442719,44.3123,0.8264
-33.41371958,-70.59435983,31.8621,0.6726
-33.39695772,-70.55670199,9.8301,0.6659
-33.41319212,-70.59616394,246.6199,0.8372
-33.39101724,-70.57391822,121.8078,0.7789
-33.39474508,-70.58914121,399.8543,0.8453
-33.41853953,-70.56807226,650.7496,0.8948
-33.41350157,-70.568877,80.5618,0.8404
-33.40126795,-70.59298633,164.3677,0.9076
-33.41364639,-70.5984108,155.6834,0.8204
-33.39657934,-70.55318062,247.7225,0.8559
-33.39492052,-70.58099983,191.3378,0.8885
-33.397231,-70.57701408,289.5989,0.8487
-33.40628101,-70.55971206,12.3694,0.7297
-33.40173049,-70.56634081,118.1791,0.8272
-33.39909621,-70.56476903,6.0542,0.6505
-33.41547551,-70.55413674,48.2402,0.6795
-33.39885519,-70.55740278,182.9649,0.8892
-33.39781886,-70.55549335,13.3486,0.7131
-33.41469216,-70.56804922,43.2889,0.8294
-33.41043423,-70.55409048,94.7805,0.8738
-33.4100828,-70.57513435,63.8753,0.7205
-33.41059332,-70.56087161,38.6022,0.7645
-33.39225018,-70.59510085,49.4884,0.6665
-33.39664343,-70.57667984,31.4398,0.7786
-33.39901447,-70.59332886,129.525,0.7541
-33.39118218,-70.5552356,131.5235,0.8833
-33.39459367,-70.58420969,379.5616,0.893
-33.39045802,-70.57063473,31.1282,0.6981
-33.40199666,-70.58349584,118.91,0.8539
-33.41319909,-70.5662057,176.5424,0.7349
-33.41962659,-70.59274893,289.0575,0.8543
-33.41333646,-70.5640844,113.0532,0.8795
-33.40535252,-70.55528162,20.6178,0.711
-33.41355037,-70.56210784,10.9776,0.7244
-33.4149517,-70.56243008,24.8717,0.6723
-33.41679851,-70.57396733,12.2809,0.7017
-33.41828705,-70.57604281,393.1722,0.9169
-33.412717,-70.57333928,44.6484,0.7581
-33.41716888,-70.55434451,20.2979,0.8162
-33.40870029,-70.5767035,28.8515,0.7242
-33.41138938,-70.56002431,42.5939,0.7814
-33.39646931,-70.57992569,38.1819,0.6806
-33.41316764,-70.57202896,15.6049,0.6913
-33.40508502,-70.55135976,13.0141,0.677
-33.40550214,-70.56918478,72.7616,0.6564
-33.41404458,-70.55453995,32.2732,0.7079
-33.41037819,-70.56051144,157.1023,0.8752
-33.39153426,-70.59634664,170.5507,0.6712
-33.41053859,-70.56223007,50.1034,0.7965
-33.41553678,-70.57874677,90.9256,0.726
-33.41240693,-70.55046441,33.3683,0.6806
-33.39042878,-70.5592475,93.3789,0.8668
-33.4193086,-70.5527492,114.6325,0.8963
-33.41436084,-70.58425153,24.956,0.6889
-33.39330398,-70.56537877,90.1529,0.8531
-33.41868365,-70.56367945,267.3591,0.8015
-33.41223342,-70.59496655,29.3425,0.7776
-33.41192384,-70.55532582,121.6023,0.9007
-33.40939091,-70.55164957,50.5152,0.7635
-33.41931267,-70.58915182,78.6882,0.6534
-33.39180014,-70.59141411,94.171,0.6931
-33.4028658,-70.59823639,37.5596,0.7991
-33.41568203,-70.55003912,13.4746,0.6544
-33.39133792,-70.59148186,46.2404,0.7827
-33.39589958,-70.58462566,245.6969,0.8137
-33.41260619,-70.57198945,10.4232,0.6558
-33.39396602,-70.58996721,16.656,0.7297
-33.39250164,-70.5595434,94.3032,0.8899
-33.39593799,-70.58430476,135.3076,0.9041
-33.40001855,-70.57222354,705.2716,0.7345
-33.39033251,-70.5952477,120.5208,0.769
-33.4182847,-70.55019995,11.4225,0.7151
-33.39444003,-70.58230152,69.7167,0.7856
-33.39055559,-70.55702701,18.7142,0.6584
-33.40490727,-70.5905826,18.1761,0.7405
-33.39568707,-70.58140007,155.301,0.8611
-33.39767852,-70.55348986,25.3878,0.7693
-33.40840226,-70.57256801,101.0055,0.8711
-33.41302568,-70.58579842,292.3423,0.9093
-33.41490777,-70.57410961,84.0085,0.8606
-33.40676931,-70.56255282,192.1807,0.8953
-33.40285229,-70.5645024,272.4838,0.9066
-33.41613576,-70.5792875,18.1028,0.6624
-33.39928134,-70.56168079,212.6447,0.8623
-33.39562034,-70.57105928,179.7971,0.873
-33.3976099,-70.55174544,109.6244,0.8678
-33.4004559,-70.57054036,21.1455,0.7039
-33.41858385,-70.58962384,221.3791,0.849
-33.41816916,-70.59671543,82.7763,0.8777
-33.41056595,-70.55818059,10.8276,0.6922
-33.41251392,-70.55604142,41.947,0.7414
-33.3987599,-70.55748286,17.4489,0.6582
-33.41378561,-70.56950447,12.1429,0.7079
-33.39966928,-70.55045279,147.4604,0.8486
-33.39503596,-70.56624525,16.1137,0.6758
-33.39219806,-70.5610054,127.8013,0.8423
-33.41083017,-70.56901141,673.7327,0.9153
-33.40078892,-70.5844608,16.8349,0.6839
-33.4195506,-70.59728413,115.1844,0.7476
-33.41165274,-70.5549947,12.7182,0.6983
-33.39339925,-70.55170435,166.9164,0.8547
-33.41421401,-70.55452834,165.0033,0.8315
-33.40634608,-70.56557699,575.5908,0.9283
-33.41822207,-70.59549207,24.3571,0.8038
-33.40292696,-70.59683573,120.3557,0.7978
-33.4123271,-70.56278036,99.7189,0.8469
-33.39068194,-70.56119666,18.8038,0.711
-33.3927482,-70.58480992,234.7059,0.7846
-33.39402571,-70.57942593,145.2203,0.881
-33.41211903,-70.55979712,68.5251,0.8865
-33.41196933,-70.5562582,65.9549,0.8695
-33.39042612,-70.55298949,153.5687,0.8828
-33.39910584,-70.55662003,188.9904,0.8682
-33.41813311,-70.55988229,56.2269,0.6618
-33.41622633,-70.56355745,78.7109,0.8289
-33.40759245,-70.5556148,425.0663,0.9132
-33.39733314,-70.55132566,28.2986,0.6651
-33.41836336,-70.59968447,139.0112,0.8562
-33.41665029,-70.55096864,146.5565,0.8963
-33.41858493,-70.56565144,106.3983,0.8333
-33.39116299,-70.59904518,42.5569,0.8575
-33.39525073,-70.55148584,34.041,0.703
-33.41981632,-70.56223551,245.9918,0.8663
-33.41015959,-70.5537308,12.6998,0.654
-33.39372782,-70.55099661,120.67,0.8188
-33.40879009,-70.55043281,220.7822,0.9074
-33.39368571,-70.59017291,108.5346,0.8521
-33.40398456,-70.55364683,20.3004,0.6738
-33.39388759,-70.56546616,31.3635,0.7394
-33.41184126,-70.55423337,18.3936,0.6684
-33.41447704,-70.56924301,400.6425,0.8513
-33.40517591,-70.56028285,261.7379,0.8885
-33.39436177,-70.58143449,21.2719,0.6562
-33.39086796,-70.59387894,986.3601,0.9045
-33.39490318,-70.55356962,13.0716,0.7536
-33.41050233,-70.56192806,12.7221,0.6682
-33.41585519,-70.57275084,32.5519,0.7451
-33.41472406,-70.56869068,110.3487,0.8943
-33.39218763,-70.55990088,18.9072,0.7181
-33.39449571,-70.56837228,44.2793,0.7916
-33.39401007,-70.59341418,66.0285,0.7396
-33.39538795,-70.57519676,22.934,0.6582
-33.41885889,-70.59034485,551.0147,0.789
-33.39743549,-70.5610394,198.9011,0.8454
-33.40985891,-70.5610143,25.1508,0.6601
-33.39063767,-70.58330109,280.6264,0.8217
-33.41729702,-70.57760945,24.8131,0.7279
-33.39624782,-70.5556312,13.8998,0.6574
-33.40371132,-70.57255683,1083.0959,0.8522
-33.41254475,-70.56160271,10.9322,0.7425
-33.39569633,-70.5517819,112.9967,0.8886
-33.39356914,-70.56690088,10.6036,0.6947
-33.40488352,-70.59627497,54.7403,0.7917
-33.41590873,-70.57050615,108.8412,0.8926
-33.40355509,-70.56818512,31.3779,0.7069
-33.41444594,-70.55057646,131.3888,0.8365
-33.41142293,-70.56078981,17.0206,0.6765
-33.39319921,-70.55404429,57.1299,0.6882
-33.40416194,-70.55891298,14.551,0.7159
-33.41764146,-70.57779879,95.4318,0.8791
-33.4103506,-70.57507422,34.276,0.6926
-33.40682906,-70.58053132,24.7019,0.6678
-33.39112532,-70.58550567,28.0254,0.7352
-33.41421881,-70.56257931,42.0176,0.6563
-33.41139092,-70.5566374,212.0898,0.832
-33.41755488,-70.57738363,9.8489,0.702
-33.39283003,-70.56342685,17.1501,0.6878
-33.39652188,-70.57434456,191.7658,0.8654
-33.39718885,-70.5978388,26.9287,0.7682
-33.39650712,-70.59549311,212.0406,0.7662
-33.41430394,-70.57003822,92.3781,0.7626
-33.39027899,-70.55134958,130.2765,0.9225
-33.3930118,-70.56956406,206.4532,0.8934
-33.40676742,-70.57684155,252.2715,0.9351
-33.41946821,-70.55110532,6.579,0.6555
-33.39760855,-70.55836646,113.4672,0.8598
-33.41912065,-70.58051487,79.4059,0.8753
-33.39547072,-70.58571511,33.6169,0.6827
-33.40203324,-70.55521334,78.2777,0.8472
-33.3993775,-70.55220275,51.4118,0.7511
-33.40055336,-70.5738573,156.7808,0.8942
-33.41231071,-70.56427028,25.7093,0.7514
-33.39972498,-70.56075685,137.8932,0.7666
-33.41407991,-70.5548095,91.6976,0.847
-33.39242513,-70.59733806,28.2812,0.8236
-33.40143204,-70.59734577,123.7778,0.8986
-33.39050254,-70.56523031,15.0835,0.6689
-33.40903163,-70.55025514,97.9552,0.8921
-33.39551852,-70.55289397,76.3746,0.79
-33.39108583,-70.56820447,202.6817,0.8446
-33.39603949,-70.58190327,201.3575,0.7468
-33.41192931,-70.55033496,103.1476,0.8441
-33.39055871,-70.55233507,84.2256,0.8535
-33.3902414,-70.56075276,15.0497,0.6751
-33.40181079,-70.55255445,94.6152,0.8086
-33.41622779,-70.55077126,11.2015,0.7195
-33.39962907,-70.58445738,29.7739,0.7007
-33.39269457,-70.56219764,269.3854,0.8497
-33.3963538,-70.58497585,36.9684,0.6524
-33.3952921,-70.59754605,129.3261,0.7674
-33.4159651,-70.55027929,83.9988,0.8519
-33.39817927,-70.56261844,192.3896,0.8091
-33.40082832,-70.55827485,93.7962,0.7759
-33.40963945,-70.55484493,232.6755,0.8127
-33.39032528,-70.55885613,100.8923,0.82
-33.39040563,-70.55144485,74.6275,0.8206
