latitude,longitude,area_in_meters,confidence
-33.43160841,-70.60180891,77.2738,0.8224
-33.42609134,-70.60624532,106.2534,0.7163
-33.43080953,-70.6317868,20.473,0.7335
-33.42646034,-70.61388085,466.4457,0.9242
-33.44471193,-70.61643277,43.4342,0.7808
-33.43948169,-70.6256156,16.8489,0.7919
-33.43188427,-70.62175098,191.9212,0.9132
-33.44273396,-70.6197624,8.3279,0.6567
-33.42432043,-70.60279226,9.8063,0.7182
-33.42989797,-70.61974114,106.4609,0.7968
-33.43323453,-70.61627422,35.6682,0.714
-33.42833425,-70.62003766,80.4473,0.8419
-33.42227732,-70.60871659,667.5187,0.8092
-33.43114192,-70.63035126,22.6299,0.6689
-33.43514601,-70.62720521,1503.4864,0.8646
-33.4378231,-70.6395466,66.7499,0.6867
-33.43001419,-70.63375745,14.2575,0.6749
-33.42209561,-70.60452843,21.1894,0.7453
-33.42956312,-70.6387818,150.7904,0.8223
-33.4229025,-70.60592019,38.7858,0.792
-33.44063341,-70.61341452,67.1773,0.7997
-33.43686365,-70.61400495,83.5293,0.7871
-33.4342631,-70.62429643,92.6246,0.739
-33.42794621,-70.61577824,907.9355,0.8945
-33.43884149,-70.62593844,105.0079,0.8862
-33.44341319,-70.6089907,597.7479,0.9171
-33.42466407,-70.61324737,19.2448,0.6927
-33.4317869,-70.63118104,31.0809,0.7503
-33.43165323,-70.63782342,538.7467,0.9339
-33.44149825,-70.62060059,44.3453,0.8229
-33.4336996,-70.61581356,149.7991,0.8541
-33.43835877,-70.61799432,50.1032,0.7544
-33.4429088,-70.62725586,233.446,0.7722
-33.43982828,-70.63491866,13.5266,0.6658
-33.43912932,-70.6300117,39.5374,0.7708
-33.44083329,-70.62752012,90.3594,0.8404
-33.4378261,-70.63948239,27.516,0.6781
-33.43714455,-70.61717649,138.4621,0.8023
-33.43654333,-70.6244934,133.974,0.7216
-33.43827815,-70.6293161,27.6869,0.7469
-33.44090827,-70.63571636,124.9755,0.8478
-33.42869767,-70.61856569,254.6905,0.8736
-33.43711719,-70.6054879,40.1351,0.7711
-33.43228395,-70.6370008,125.8185,0.7863
-33.43126243,-70.6165429,45.3036,0.7593
-33.43600841,-70.6088111,129.5154,0.7387
-33.44431413,-70.63792381,31.7255,0.7975
-33.43737417,-70.61824006,13.3315,0.679
-33.44371868,-70.62737257,38.0854,0.8
-33.44255483,-70.62877533,197.9242,0.8284
-33.44036536,-70.62935914,74.0309,0.7879
-33.4292794,-70.61436519,28.4642,0.6739
-33.4393514,-70.60531262,68.2936,0.7271
-33.42113424,-70.60187454,11.5281,0.6981
-33.43134807,-70.61957465,60.8255,0.7861
-33.43399871,-70.61614618,203.2242,0.7734
-33.43380923,-70.63542912,27.8312,0.7216
-33.42869392,-70.62624175,34.8738,0.6657
-33.4435069,-70.62031654,7.6928,0.7156
-33.44499505,-70.60766123,24.0019,0.7461
-33.42010347,-70.60233899,14.7923,0.6765
-33.44402596,-70.62945146,77.5245,0.7999
-33.44401348,-70.60280587,485.5211,0.8741
-33.43223283,-70.61944175,30.5671,0.7718
-33.42824199,-70.6114618,133.2883,0.8806
-33.42397634,-70.60609443,177.4478,0.8036
-33.42789765,-70.62522825,99.1444,0.8827
-33.44044299,-70.62098898,145.8979,0.782
-33.42950408,-70.63862944,107.8453,0.79
-33.43306074,-70.63116759,19.2316,0.7133
-33.4436627,-70.61592449,27.7923,0.7088
-33.44389748,-70.63845413,20.6908,0.7115
-33.42257294,-70.63224014,113.0176,0.8434
-33.42340221,-70.61328132,133.8002,0.8058
-33.44340381,-70.62312392,22.7893,0.6766
-33.43952496,-70.61435244,107.5723,0.662
-33.43781046,-70.61758643,170.3954,0.861
-33.44343181,-70.60347306,16.6576,0.7258
-33.44174947,-70.62918355,26.4599,0.6515
-33.42937021,-70.61619267,415.9539,0.8707
-33.42884837,-70.63900224,356.5927,0.9166
-33.42500059,-70.60475647,15.6272,0.6958
-33.43049545,-70.60399226,14.996,0.6841
-33.43687097,-70.623401,1171.1972,0.8407
-33.42691129,-70.60445332,60.1571,0.7975
-33.42653321,-70.61765274,123.6539,0.6661
-33.44402591,-70.63045661,133.4338,0.7969
-33.43805686,-70.61011173,112.4149,0.8676
-33.44338752,-70.61350674,129.9105,0.888
-33.43787133,-70.60187244,322.3326,0.9091
-33.4383674,-70.6344633,75.1059,0.7171
-33.43106897,-70.63476338,70.8214,0.7376
-33.43331892,-70.63858213,99.227,0.798
-33.43134879,-70.63688478,297.9256,0.844
-33.42780567,-70.63818675,37.8991,0.7356
-33.43010768,-70.62022521,344.1899,0.791
-33.43622324,-70.61982187,76.9206,0.7179
-33.42336036,-70.60730639,1405.4788,0.8126
-33.43886678,-70.6091942,308.9656,0.8696
-33.44404705,-70.62388077,17.0672,0.7088
-33.44087817,-70.63616886,425.3422,0.895
-33.43114291,-70.61000513,23.247,0.7299
-33.4413397,-70.600307,177.7857,0.8859
-33.43178046,-70.60849435,95.999,0.9001
-33.42924181,-70.62670323,155.4854,0.8696
-33.43148956,-70.62945736,54.2363,0.7153
-33.43061662,-70.60498962,103.8599,0.8509
-33.43791265,-70.613337,191.7612,0.8338
-33.43615693,-70.61710986,117.6716,0.8903
-33.44040068,-70.620113,85.2177,0.8134
-33.44166937,-70.61450028,132.6222,0.8227
-33.42568853,-70.61232084,48.2892,0.7412
-33.44035553,-70.60630923,18.148,0.7707
-33.42278038,-70.60589106,52.5378,0.6823
-33.43670062,-70.61945619,197.3599,0.9148
-33.44071492,-70.63047424,336.1359,0.82
-33.44494669,-70.60804262,168.8965,0.897
-33.42887041,-70.60443627,199.4061,0.9072
-33.43244953,-70.63636773,18.6978,0.6629
-33.42334289,-70.61078141,22.3794,0.6533
-33.42029856,-70.6162784,16.8316,0.7498
-33.43242167,-70.63870597,92.1969,0.7637
-33.4436783,-70.63584067,197.4937,0.8086
-33.44420857,-70.61575331,93.9191,0.9083
-33.44250103,-70.62751805,58.1681,0.8293
-33.42843786,-70.62744346,173.222,0.8589
-33.43087454,-70.60546627,42.4153,0.7001
-33.43837286,-70.63544877,80.5531,0.845
-33.42493858,-70.60845101,302.877,0.8383
-33.42038285,-70.60924643,277.8505,0.871
-33.43750039,-70.62429041,781.4077,0.7841
-33.43760455,-70.60665657,24.6912,0.676
-33.42626124,-70.60943433,13.4101,0.6659
-33.42874332,-70.60943171,8.4256,0.7484
-33.44366825,-70.62723408,51.1383,0.8034
-33.43323868,-70.63780342,69.8776,0.6737
-33.43845712,-70.61987068,38.4511,0.7518
-33.44401241,-70.63787509,439.7927,0.8544
-33.44255649,-70.60890387,19.3489,0.7621
-33.44166858,-70.62338616,52.5328,0.6513
-33.42360918,-70.63973772,101.2207,0.7659
-33.4437457,-70.60225637,18.23,0.7849
-33.44432473,-70.61460061,37.5115,0.717
-33.43357984,-70.63067818,46.8162,0.8355
-33.43419983,-70.60949767,148.3685,0.9204
-33.43175427,-70.62714041,89.1881,0.7601
-33.43348958,-70.63919102,437.2213,0.959
-33.42912251,-70.60821948,228.2314,0.8031
-33.4424807,-70.62826495,21.7051,0.7887
-33.43989584,-70.61615691,183.7199,0.8144
-33.4329177,-70.62974079,9.6852,0.7193
-33.42094369,-70.60596116,83.3289,0.8261
-33.43047392,-70.61368342,406.5299,0.9084
-33.43621056,-70.61750048,100.5042,0.7552
-33.44164722,-70.60755665,51.7778,0.7669
-33.43678804,-70.62832562,174.7152,0.9073
-33.44074343,-70.63577823,163.0227,0.8667
-33.43744141,-70.60037509,695.5375,0.8519
-33.4412268,-70.6142567,497.8351,0.9299
-33.43033113,-70.60690907,108.5522,0.8062
-33.44407204,-70.62212146,36.2898,0.6831
-33.44201051,-70.62897964,24.8571,0.7534
-33.44051364,-70.6206759,30.5879,0.7082
-33.44053987,-70.61582768,32.7996,0.6951
-33.42910172,-70.62035418,125.495,0.6546
-33.44119599,-70.61497131,22.0854,0.6673
-33.43536274,-70.62078335,172.6226,0.9174
-33.43180302,-70.62868168,16.4834,0.6521
-33.431064,-70.6376487,64.4989,0.8142
-33.42518223,-70.63947733,808.5331,0.8674
-33.4305027,-70.60403188,22.1924,0.6883
-33.4359534,-70.62705928,76.5273,0.8706
-33.42690907,-70.6270344,1360.6894,0.9232
-33.4373364,-70.62613565,191.788,0.875
-33.4317968,-70.63666684,64.636,0.8073
-33.44457475,-70.62692064,36.2702,0.7733
-33.43703076,-70.6394996,66.8378,0.7687
-33.44218136,-70.61366788,24.803,0.8334
-33.43761792,-70.61858935,112.4982,0.897
-33.44002302,-70.63327497,247.2484,0.9072
-33.44487925,-70.61500608,63.5854,0.8671
-33.43688281,-70.60196262,330.4673,0.8973
-33.43041148,-70.63396671,10.2458,0.6911
-33.44204078,-70.62359156,136.8415,0.7801
-33.4384958,-70.62298027,45.8623,0.7039
-33.42859394,-70.6220673,79.4053,0.854
-33.44021495,-70.63609312,458.8213,0.8013
-33.43467656,-70.62462536,61.3873,0.7273
-33.43564971,-70.60692865,193.4454,0.8886
-33.42884513,-70.62545317,44.7078,0.8201
-33.42079462,-70.60862147,647.5787,0.8159
-33.42399651,-70.61751708,145.4355,0.7823
-33.43165429,-70.62828531,32.6297,0.778
-33.43750925,-70.62573408,96.0152,0.6727
-33.44284645,-70.61024235,174.0352,0.7655
-33.42874684,-70.62531972,95.8951,0.7353
-33.44498552,-70.60512551,23.7978,0.7182
-33.43494628,-70.60916291,311.679,0.926
-33.43398295,-70.61939677,193.2715,0.8467
-33.43547923,-70.61699805,135.9614,0.8212
-33.43772459,-70.62051813,94.4679,0.8869
-33.42930476,-70.63845219,123.1877,0.7764
-33.43506301,-70.60438317,154.0939,0.7768
-33.43541081,-70.63583036,45.149,0.7585
-33.42063036,-70.6088628,140.1537,0.8515
-33.44383469,-70.61962966,382.6516,0.7989
-33.43108473,-70.63202364,78.6712,0.7234
-33.42590687,-70.62051727,25.4305,0.6589
-33.43408372,-70.61806266,411.2493,0.8652
-33.44201681,-70.62815811,60.5459,0.799
-33.4324906,-70.61280228,127.8693,0.8795
-33.43799081,-70.61949313,18.0921,0.6532
-33.44399055,-70.62797986,17.6236,0.6749
-33.44259425,-70.61587076,20.671,0.716
-33.4442286,-70.6010044,51.0793,0.7058
-33.43843421,-70.62936685,310.207,0.8299
-33.44178856,-70.60087958,76.5312,0.8499
-33.43841381,-70.60015647,246.4266,0.8148
-33.42784512,-70.60056338,176.9077,0.7777
-33.4337534,-70.63434719,68.5187,0.8233
-33.44312323,-70.62746021,49.1277,0.7854
-33.43085236,-70.62220107,139.4224,0.7373
-33.42676841,-70.61356776,328.7308,0.8128
-33.42345343,-70.61588225,472.9667,0.7986
-33.42933995,-70.6254686,19.7545,0.6925
-33.42549567,-70.61712896,64.4153,0.7126
-33.44246553,-70.62808827,10.1958,0.7848
-33.43924667,-70.61785522,74.2997,0.8245
-33.43608686,-70.63048102,119.059,0.8705
-33.42716096,-70.62748934,22.271,0.6728
-33.43734929,-70.62686254,30.9441,0.7285
-33.43340051,-70.63393972,43.0959,0.8214
-33.43244956,-70.63081927,29.5285,0.675
-33.42397211,-70.61505772,205.4776,0.8085
-33.42949008,-70.60135375,56.2138,0.6809
-33.44276093,-70.62591326,179.4315,0.8934
-33.42612133,-70.60978867,46.6636,0.6662
-33.4395645,-70.6088774,1055.312,0.9147
-33.42096213,-70.61848251,419.4548,0.8467
-33.43463864,-70.6200305,13.7864,0.6708
-33.44306645,-70.63764382,115.1565,0.8207
-33.42007075,-70.61949452,82.0385,0.8012
-33.43659434,-70.61590601,36.904,0.7389
-33.43683977,-70.62066022,208.7281,0.8346
-33.44182787,-70.62501903,130.9919,0.8444
-33.43095456,-70.63311686,38.3925,0.7019
-33.43955434,-70.62942315,74.8473,0.7746
-33.4423741,-70.6028709,160.6072,0.8444
-33.42615408,-70.63308189,98.0927,0.8968
-33.4426349,-70.62063303,28.7441,0.803
-33.42575069,-70.61029869,882.4026,0.9142
-33.42886648,-70.6101419,373.5216,0.8886
-33.44340994,-70.62472315,47.9761,0.7576
-33.42742137,-70.60982831,177.0485,0.918
-33.43499958,-70.60702181,79.9296,0.7616
-33.42597258,-70.63919636,112.3624,0.7738
-33.42383305,-70.60651209,94.0092,0.6779
-33.43007292,-70.6014662,34.4803,0.7684
-33.43000367,-70.60958805,376.6749,0.9256
-33.43253699,-70.63125248,128.8913,0.8666
-33.44088755,-70.61433983,51.9126,0.789
-33.44439749,-70.62435277,110.8751,0.9125
-33.4225873,-70.60508084,101.9535,0.7964
-33.43879898,-70.60624474,87.9538,0.8017
-33.43475403,-70.62184839,121.8977,0.7475
-33.43161158,-70.61310807,63.349,0.6788
-33.44397165,-70.61524016,51.1209,0.855
-33.4385591,-70.60258333,274.0667,0.8684
-33.43172531,-70.60456122,9.0986,0.6835
-33.42804624,-70.62786032,55.6537,0.7317
-33.42606694,-70.63890639,36.7116,0.8111
-33.43344875,-70.6208129,390.4785,0.9118
-33.44107583,-70.62614519,22.7733,0.6734
-33.42393181,-70.6031751,331.12,0.9219
-33.43615528,-70.62931158,67.3335,0.6898
-33.43273942,-70.63930514,103.4981,0.8226
-33.42859008,-70.60795947,69.4433,0.7653
-33.4449766,-70.63363328,123.8245,0.7926
-33.43057074,-70.6324706,243.693,0.7978
-33.4405466,-70.60601581,52.1504,0.7998
-33.42603974,-70.60055883,231.8614,0.913
-33.443351,-70.62835683,199.6873,0.851
-33.43886291,-70.62138095,159.1756,0.8137
-33.44393093,-70.63203622,394.7429,0.8796
-33.43304029,-70.61025727,614.8216,0.8844
-33.44034209,-70.63049515,44.5764,0.755
-33.44020251,-70.61709256,13.1916,0.7287
-33.4442177,-70.63765233,46.9498,0.6512
-33.42776864,-70.60840899,34.8474,0.6831
-33.43622451,-70.62851954,21.012,0.7407
-33.42211935,-70.60550637,816.6843,0.812
-33.44058459,-70.62660569,12.6665,0.6967
-33.43922015,-70.617663,76.1124,0.8138
-33.43594408,-70.62646543,41.0048,0.675
-33.43263923,-70.63630976,289.2647,0.7213
-33.4438512,-70.6344289,34.7431,0.7061
-33.42611053,-70.62128335,74.1882,0.7183
-33.43949415,-70.61489875,207.791,0.8766
-33.44034492,-70.60853358,157.1755,0.9165
-33.4387755,-70.60308693,565.6306,0.9153
-33.44343447,-70.62794529,16.8275,0.6826
-33.42597029,-70.61634538,61.095,0.8423
-33.44284149,-70.62327986,14.7212,0.7108
-33.44290539,-70.63452145,28.7146,0.7721
-33.43112874,-70.62195383,106.5467,0.8609
-33.43079448,-70.62800791,138.525,0.694
-33.4236033,-70.63913854,254.2345,0.8455
-33.42962379,-70.62374075,1180.3474,0.8746
-33.43459485,-70.61643727,267.0391,0.9069
-33.4420936,-70.61367957,58.8735,0.6766
-33.44431101,-70.63981925,210.0471,0.9236
-33.44271519,-70.6207746,32.1402,0.7206
-33.43998688,-70.63549037,143.7443,0.85
-33.43840119,-70.6197197,45.971,0.7814
-33.44285414,-70.61981827,55.4619,0.7268
-33.43516044,-70.6358158,110.8486,0.8383
-33.42621492,-70.61957708,13.9231,0.7438
-33.44434583,-70.61950342,255.5914,0.7857
-33.42186543,-70.61357124,159.5529,0.8425
-33.44048792,-70.61833678,87.6541,0.7389
-33.43325041,-70.63745943,22.6015,0.7681
-33.42868659,-70.60601255,119.7958,0.6918
-33.44061582,-70.61838689,229.2687,0.8252
-33.44264738,-70.60511146,93.6353,0.7935
-33.43033327,-70.61394018,16.0872,0.6982
-33.43297046,-70.60684371,48.799,0.7075
-33.43166076,-70.627144,108.1358,0.8545
-33.44480411,-70.63729532,185.9643,0.9192
-33.42121368,-70.60494425,334.1204,0.7532
-33.43492494,-70.60422661,67.3952,0.653
-33.43627808,-70.61648218,75.0975,0.7876
-33.44462365,-70.62447455,32.5442,0.7576
-33.43259013,-70.62390222,148.3983,0.8185
-33.4328918,-70.60702214,38.18,0.808
-33.43621494,-70.6195441,40.7666,0.7152
-33.43299919,-70.61897468,136.805,0.8849
-33.43902823,-70.62739734,80.0168,0.7896
-33.43700222,-70.62197434,103.6239,0.8543
-33.44139385,-70.60571748,102.8874,0.8327
-33.44244379,-70.62737879,149.4098,0.7892
-33.43788454,-70.62048853,142.8949,0.8625
-33.43020696,-70.639842,174.4958,0.8167
-33.44388818,-70.63906632,45.6966,0.7937
-33.43331278,-70.60508616,65.2081,0.7372
-33.44270099,-70.60024085,10.2703,0.692
-33.43754093,-70.62585801,138.3036,0.8855
-33.43685528,-70.62081621,41.9434,0.8289
-33.4260922,-70.61618704,173.0702,0.8545
-33.44294651,-70.61487139,15.6186,0.7524
-33.43239792,-70.63168016,24.5984,0.7123
-33.43904299,-70.62062048,86.7504,0.8117
-33.44035465,-70.60585656,707.384,0.7851
-33.4255747,-70.60973301,20.5813,0.6863
-33.4441928,-70.6165186,79.8833,0.7509
-33.43174588,-70.63169076,65.2621,0.7514
-33.43595894,-70.62991516,101.6458,0.7715
-33.43454831,-70.60997782,100.9403,0.7775
-33.43575702,-70.61980021,31.9782,0.6636
-33.44397214,-70.62852696,362.7722,0.8187
-33.44253219,-70.60216032,199.9191,0.8674
-33.4373855,-70.60161642,801.0248,0.9128
-33.43244694,-70.63028844,101.1805,0.7665
-33.42263968,-70.63217811,20.5466,0.7403
-33.43139361,-70.61968167,62.9465,0.725
-33.44100413,-70.62341884,204.36,0.8665
-33.43837976,-70.62794273,22.0652,0.731
-33.42865039,-70.62797399,33.9857,0.7495
-33.43374527,-70.60849738,68.7687,0.8699
-33.4433335,-70.62543982,59.0934,0.7746
-33.42082637,-70.60110544,98.9665,0.8107
-33.4440953,-70.62002501,189.2787,0.8883
-33.43662208,-70.62435558,16.9845,0.6582
-33.43696907,-70.62082335,145.7894,0.8514
-33.44032064,-70.60876278,25.1603,0.8028
-33.44349121,-70.61443279,30.398,0.8085
-33.42039588,-70.60628172,532.2858,0.8756
-33.44141868,-70.62279203,233.4112,0.8507
-33.43432033,-70.61909461,163.8666,0.8847
-33.42425747,-70.61762386,514.4809,0.8639
-33.4416403,-70.6170056,101.4591,0.8422
-33.43184104,-70.6045385,325.1533,0.873
-33.43072027,-70.63617529,8.8473,0.6507
-33.43767279,-70.60814298,51.7601,0.6812
-33.42231095,-70.63025397,6.0701,0.709
-33.4367755,-70.60371756,18.3164,0.6812
-33.43126133,-70.62886635,114.7993,0.7872
-33.4385125,-70.62147719,19.3992,0.7018
-33.44394459,-70.63640921,79.5288,0.814
-33.44092324,-70.61507304,24.7727,0.729
-33.43074159,-70.61444696,215.8379,0.8409
-33.44000373,-70.61670527,16.3542,0.7134
-33.43512179,-70.60028886,282.9195,0.8747
-33.44473138,-70.60983532,3238.1615,0.9456
-33.43742488,-70.61012301,110.3662,0.851
-33.43743075,-70.6091991,34.1447,0.714
-33.44301658,-70.61817585,32.6631,0.7679
-33.44205109,-70.60125857,150.3509,0.8568
-33.42541027,-70.61217181,887.8182,0.867
-33.44348246,-70.62778789,293.5895,0.7921
-33.44470857,-70.6148475,38.2317,0.7221
-33.44465964,-70.61620186,25.2072,0.6791
-33.44036395,-70.60680125,15.4987,0.6665
-33.42238892,-70.63987952,204.4542,0.8495
-33.43179178,-70.62856763,28.861,0.6551
-33.44068415,-70.62502671,69.6889,0.7558
-33.429998,-70.63923741,71.7648,0.8214
-33.44234107,-70.61565871,30.8111,0.8503
-33.42737833,-70.62156668,218.4791,0.8898
-33.43264334,-70.62438337,127.3577,0.9064
-33.42971073,-70.60762294,175.1708,0.9212
-33.44197898,-70.61590034,22.0183,0.7827
-33.44121149,-70.6350658,28.923,0.7393
-33.44210656,-70.60348724,216.5281,0.886
-33.43569619,-70.61941962,91.8635,0.7525
-33.43769275,-70.62861627,13.3889,0.6605
-33.44375339,-70.60324954,192.7415,0.7508
-33.4226221,-70.63243441,18.4965,0.7863
-33.43726325,-70.6380786,251.3076,0.8521
-33.44366052,-70.62533772,86.1394,0.891
-33.4274008,-70.61003007,65.1057,0.7148
-33.43060023,-70.63204539,109.7365,0.8492
-33.42966388,-70.60019304,45.6759,0.733
-33.44373801,-70.6050236,78.6696,0.6587
-33.43996449,-70.61298843,27.5371,0.7284
-33.44485451,-70.60552223,178.5189,0.7806
-33.42646669,-70.63326669,72.8324,0.8685
-33.43915806,-70.60124646,892.8861,0.866
-33.43932085,-70.60409455,411.4394,0.9489
-33.43308665,-70.62378166,295.0499,0.7542
-33.44002593,-70.62095274,848.5525,0.8993
-33.43462528,-70.60043983,322.81,0.9225
-33.42509311,-70.6098364,15.3121,0.6607
-33.42390456,-70.61162804,69.7394,0.7795
-33.42024048,-70.6201368,217.6477,0.9036
-33.42633506,-70.60533019,264.3134,0.8724
-33.43900103,-70.6162717,270.4993,0.8445
-33.42873373,-70.62690674,21.5742,0.7561
-33.43907484,-70.62400487,55.2925,0.687
-33.44273071,-70.6144495,34.6094,0.7769
-33.43981308,-70.61519092,228.7835,0.816
-33.43874698,-70.61913165,90.1454,0.7601
-33.44378898,-70.62747294,28.5459,0.7725
-33.43199021,-70.62987882,137.9639,0.806
-33.44334841,-70.6291758,148.0752,0.8243
-33.44242941,-70.61458535,24.8074,0.6545
-33.42899144,-70.62542182,109.3166,0.7585
-33.42513479,-70.61250536,378.8799,0.8529
-33.43641647,-70.63066273,40.1343,0.6641
-33.42906703,-70.6267842,20.5404,0.7192
-33.44041191,-70.63047289,54.2951,0.8542
-33.4388081,-70.62305237,51.9295,0.7253
-33.44431843,-70.62404896,125.5344,0.6999
-33.43485497,-70.62413881,256.9576,0.7446
-33.42829039,-70.60181522,52.9606,0.7167
-33.44297972,-70.61869556,63.2772,0.817
-33.44144045,-70.63958989,965.3357,0.9067
-33.44470307,-70.60595579,174.7697,0.8904
-33.43485703,-70.62352921,235.0692,0.747
-33.43948757,-70.61924322,80.5515,0.7303
-33.44177624,-70.62766927,9.218,0.6703
-33.43229503,-70.63509757,48.8879,0.7537
-33.43826112,-70.60881929,115.1915,0.7978
-33.43379449,-70.63094927,180.5306,0.8235
-33.42246193,-70.61482869,118.9658,0.7284
-33.43185455,-70.62198649,15.5307,0.748
-33.42223437,-70.60352592,493.2429,0.853
-33.42339746,-70.62312216,34.2478,0.7189
-33.43990362,-70.63504741,20.1186,0.6891
-33.43972458,-70.60632744,36.9289,0.7003
-33.44082423,-70.61456854,47.0497,0.6523
-33.43859632,-70.62390629,126.0537,0.7771
-33.42089114,-70.62062553,84.7487,0.8357
-33.42023913,-70.62917017,15.9153,0.6657
-33.44268127,-70.61611788,27.0964,0.6613
-33.43929089,-70.62991109,65.2878,0.824
-33.43775898,-70.61554302,26.6946,0.6974
-33.42237349,-70.60383847,76.164,0.8256
-33.43086924,-70.61786076,144.6104,0.8229
-33.44201305,-70.62020564,69.2703,0.6608
-33.43671194,-70.6283151,26.827,0.6537
-33.43363415,-70.60697168,598.0009,0.8612
-33.43843242,-70.6271175,55.4629,0.7496
-33.4296995,-70.61951401,61.3763,0.6867
-33.43372018,-70.63564727,12.2583,0.7262
-33.43573325,-70.60535975,90.3845,0.8732
-33.44012497,-70.61392948,126.5098,0.7466
-33.43362426,-70.62511549,46.5705,0.7191
-33.44053385,-70.62306176,15.7063,0.6741
-33.42978834,-70.63922577,128.3066,0.825
-33.43147809,-70.62936827,17.5468,0.7252
-33.44414829,-70.6347626,94.5152,0.6744
-33.43683846,-70.62028955,65.6287,0.817
-33.43654012,-70.60378793,94.1381,0.6888
-33.42017051,-70.62946194,79.8082,0.812
-33.43945229,-70.6037856,18.8254,0.7185
-33.43344129,-70.62379927,100.271,0.6931
-33.44227718,-70.62237064,79.0145,0.8381
-33.43402567,-70.63110191,219.9754,0.7211
-33.43051425,-70.6397216,39.7314,0.7164
-33.43235553,-70.62318839,88.3127,0.8923
-33.43064825,-70.62203961,61.645,0.8235
-33.43427386,-70.61984942,100.0335,0.6586
-33.43178021,-70.61726619,94.0415,0.8338
-33.44094373,-70.61687207,91.7019,0.7077
-33.43922918,-70.60818801,9.5601,0.6847
-33.44130978,-70.61550034,460.1816,0.8494
-33.43094504,-70.62922448,87.1206,0.8697
-33.42611926,-70.62820429,11.2264,0.7169
-33.42670279,-70.63555162,16.3942,0.6774
-33.43709845,-70.61687969,130.446,0.8161
-33.42826372,-70.62235685,138.475,0.8179
-33.43832496,-70.62931058,44.7774,0.7287
-33.44390834,-70.61273726,13.5286,0.7176
-33.4300808,-70.62065155,671.4732,0.9273
-33.4219512,-70.63201306,23.7821,0.7826
-33.4231185,-70.63926676,103.395,0.8256
-33.43088396,-70.62969137,125.6135,0.8008
-33.42932835,-70.61560055,38.4421,0.7052
-33.44257343,-70.62861161,15.592,0.6996
-33.43460917,-70.6375247,96.7607,0.7117
-33.43680289,-70.60122717,179.3997,0.8169
-33.44390525,-70.61761567,152.7425,0.8451
-33.43985259,-70.6167503,45.143,0.8339
-33.43772441,-70.60037249,143.2791,0.8834
-33.44469445,-70.62732292,102.4224,0.9146
-33.42800112,-70.62795022,36.1729,0.7543
-33.44300541,-70.60512744,22.0569,0.7537
-33.42060113,-70.60038437,408.7378,0.9148
-33.42803721,-70.62836988,105.3422,0.7746
-33.44459215,-70.62537235,156.3631,0.8833
-33.44197487,-70.61548101,54.0023,0.7219
-33.43869307,-70.61681486,12.0221,0.7205
-33.43977307,-70.62307148,208.7953,0.8005
-33.44396619,-70.62289885,98.1872,0.8661
-33.42819515,-70.62232351,46.0156,0.6592
-33.42382779,-70.60862539,27.2023,0.6744
-33.44301893,-70.63387159,271.0645,0.7681
-33.43415678,-70.60929208,184.0051,0.7828
-33.43579542,-70.6178136,53.2284,0.7067
-33.42413871,-70.60519352,28.1607,0.7353
-33.42249672,-70.60248337,100.5077,0.7293
-33.43473799,-70.6344518,41.0797,0.6538
-33.42737793,-70.60627802,264.6241,0.8679
-33.42287311,-70.61259441,38.4914,0.6673
-33.43459824,-70.6201165,51.46,0.7901
-33.42513988,-70.63232406,203.9956,0.8582
-33.42949442,-70.61822772,316.3859,0.8556
-33.43337919,-70.62266689,367.8556,0.8514
-33.42942406,-70.6386897,60.6944,0.7766
-33.42911565,-70.61745888,121.6828,0.8854
-33.4211434,-70.62042537,28.8458,0.6735
-33.4249597,-70.61311744,38.1584,0.6906
-33.42380608,-70.61075478,110.3437,0.7182
-33.43329219,-70.60058429,265.0765,0.7816
-33.43049334,-70.63371682,12.6829,0.7154
-33.43396252,-70.63964638,82.9532,0.7732
-33.44258278,-70.61540963,97.2608,0.8803
-33.44085452,-70.620719,174.5384,0.8889
-33.4322348,-70.60037228,298.6775,0.8445
-33.43119165,-70.63658956,51.4333,0.725
-33.4315917,-70.61784938,76.1433,0.7958
-33.43201835,-70.60855435,80.7117,0.7952
-33.42591404,-70.62002059,50.2856,0.7453
-33.43789848,-70.61634092,643.7488,0.8197
-33.44074154,-70.61869762,81.305,0.7546
-33.43711933,-70.62774391,194.7686,0.8184
-33.42399578,-70.61739927,11.7638,0.6837
-33.4433763,-70.62253541,60.4327,0.869
-33.43916512,-70.61888728,274.1781,0.87
-33.4435094,-70.61369436,60.6515,0.7406
-33.4352824,-70.61746179,271.882,0.8254
-33.42898444,-70.61462828,120.3104,0.8292
-33.42141053,-70.63125929,10.7458,0.6751
-33.44034906,-70.60790582,20.9987,0.707
-33.42872023,-70.6176288,395.7955,0.8178
-33.42270531,-70.62117974,38.6353,0.812
-33.43590455,-70.60413493,361.438,0.8968
-33.43682694,-70.62876477,269.0621,0.8921
-33.43771542,-70.63446602,35.728,0.702
-33.42104149,-70.60579533,125.593,0.828
-33.43323201,-70.63147018,180.1496,0.9041
-33.44163307,-70.63665839,418.0506,0.8741
-33.44245055,-70.62767364,66.264,0.6941
-33.43734862,-70.61586918,118.8079,0.8261
-33.42824215,-70.61850138,135.0882,0.853
-33.42321926,-70.61133403,50.2118,0.7812
-33.42341429,-70.60132117,150.0773,0.882
-33.43023367,-70.62144933,1568.5482,0.9149
